time,open,high,low,close,21 SMMA,50 SMMA,100 SMMA,200 SMMA,EMA(2),Buy,Sell,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,SuperTrend,Supertrend HTF,Supertrend HTF Trend Up,Supertrend HTF Trend Down,Volume,Volume MA,3 Line Strike Up,ATR
970437600,31.45,37,30.17,32.69,23.079294024565467,21.1636987463699,21.074315089355096,21.147336089486743,32.16373850938253,0,0,30.240000000000002,23.825,26.89,16.909999999999997,19.08,22.26434265028351,31.072645288234245,NaN,NaN,1461067,1466041.4,0,4.424685973223933
973033200,33.15,35.85,32.1,33.8,23.589803832919493,21.416424771442497,21.201571938461548,21.21059940903931,33.25457950312751,0,0,30.240000000000002,23.825,31.2,16.77,19.08,23.081221464854814,30.152600845874716,NaN,NaN,1296792,1444853.7,0,4.376494117993652
975625200,33.9,34.05,25.5,26.8,23.742670317066185,21.524096276013648,21.257556219076932,21.238546411994115,28.951526501042505,0,0,30.240000000000002,23.825,33.51,16.47,18.78,23.081221464854814,32.28940288748696,NaN,NaN,1241164,1432368.4,0,4.674601680994106
978303600,27.25,30.6,26.6,28.7,23.97873363530113,21.667614350493377,21.331980656886163,21.275853679934144,28.783842167014168,0,0,31.25,23.825,36.6,16.1525,18.695,23.081221464854814,28.780236003567474,NaN,28.780236003567474,1488003,1435976.7,0,4.626415846637384
980982000,28.95,31.88,27.34,27.42,24.142603462191552,21.782662063483514,21.3928608503173,21.306574411534474,27.87461405567139,0,0,31.25,24.15,31.04,16.1,18.695,23.081221464854814,28.780236003567474,NaN,NaN,1367001,1430911.45,0,4.620243286163285
983401200,27.45,29.15,25.75,26.4,24.250098535420523,21.875008822213843,21.442932241814127,21.3320415394768,26.891538018557128,0,0,31.25,24.15,25.8,16.1,18.695,23.081221464854814,28.780236003567474,NaN,NaN,1488987,1427062.6,0,4.533083051437337
986162400,26.35,29.04,25.49,28.46,24.450570033733833,22.006708645769567,21.513102919395987,21.36768133177942,27.937179339519044,0,0,31.244999999999997,24.585,29.56,15.695,18.695,23.081221464854814,28.413353567588977,NaN,NaN,1349818,1421068.45,0,4.462862833477527
988668000,28.5,30.7,27.05,28.37,24.637209555936984,22.133974472854174,21.581671890202024,21.402692925120522,28.22572644650635,0,0,31.244999999999997,26.305,30.19,15.819999999999999,18.695,23.081221464854814,26.48396537273126,26.48396537273126,NaN,1292011,1413053.3,0,4.404801202514847
991346400,28.25,29.63,25.1,26.25,24.714009100892365,22.21629498339709,21.628355171300004,21.42692946049492,26.908575482168782,0,0,31.05,26.6,30.54,15.875,18.695,23.081221464854814,26.48396537273126,NaN,NaN,1628526,1416204.75,0,4.413743973763786
994024800,26.45,28.29,24.64,26.35,24.791913429421303,22.298969083729148,21.675571619587004,21.45154481319245,26.536191827389594,0,0,30.245,26.6,31.57,15.962499999999999,18.695,23.081221464854814,28.266252417024017,NaN,28.266252417024017,1461889,1410778.6,0,4.3591908327806586
996616800,26.65,28.42,25.39,27.2,24.906584218496477,22.396989702054565,21.730815903391132,21.480287089126488,26.978730609129865,1,0,29.345,27.485,29.2,16.3775,18.695,23.081221464854814,28.266252417024017,NaN,NaN,1521105,1429513.4,1,4.264248630439183
999468000,27.05,29.98,20.3,23.43,24.836270684282358,22.417649908013477,21.747807744357218,21.490035653680856,24.61291020304329,0,0,26.09,28,29.11,16.6875,18.695,23.081221464854814,28.266252417024017,NaN,NaN,935272,1399353.15,0,4.651088013979241
1001887200,22.8,23.98,20.8,21.18,24.662162556459386,22.392896909853206,21.74212966691364,21.488485475412453,22.32430340101443,0,0,26.09,28.65,30.41,18.047500000000003,18.695,33.80614951860731,26.983784733843873,NaN,NaN,1416902,1403660.75,0,4.54601029869501
1004569200,21.18,22.4,17.12,19.44,24.41348814900894,22.333838971656142,21.719108370244502,21.478243048035388,20.401434467004812,0,0,23.91,27.060000000000002,32.52,18.047500000000003,18.695,31.516374083123903,23.12592761741249,NaN,NaN,1577101,1408371.25,0,4.598438134502509
1007334000,19.4,21.43,17.8,19.84,24.195702999056135,22.283962192223015,21.70031728654206,21.47005183279521,20.027144822334936,0,0,23.91,27.060000000000002,33.05,19.305,18.925000000000004,30.499765033407876,21.444229040487258,NaN,NaN,1257609,1413647.2,0,4.529263982038045
1009839600,20,22,17.8,19.48,23.971145713386797,22.227882948378557,21.67811411367664,21.46010157363123,19.662381607444978,0,0,23.91,27.060000000000002,36.16,20.165000000000003,18.925000000000004,30.14703637301681,21.444229040487258,NaN,NaN,1601084,1424911.4,0,4.5057451261781845
1012518000,19.47,21.85,19.09,21.85,23.87013877465409,22.220325289410983,21.67983297253987,21.462051065763077,21.120793869148326,0,0,23.55,27.060000000000002,35.76,21.2625,19.875,30.041745462585837,21.02720490944319,NaN,NaN,1504692,1422274.55,0,4.381049045736886
1014937200,21.78,26.38,21.62,26.23,23.982513118718185,22.300518783622763,21.725334642814474,21.485890810434263,24.52693128971611,0,0,23.55,27.060000000000002,37.38,22.127499999999998,20.74,30.041745462585837,19.72062464008067,19.72062464008067,NaN,1672094,1437418.85,0,4.408116971041394
1017615600,26.46,28.35,23.31,27.29,24.14001249401732,22.400308407950305,21.78098129638633,21.51491135638209,26.368977096572035,0,0,23.55,27.060000000000002,39.88,24.28,22.45,30.041745462585837,23.974112828639004,NaN,NaN,1943854,1459440.35,0,4.453251473109866
1020204000,27.25,29.54,24.4,25.35,24.197630946683166,22.459302239791295,21.816671483422464,21.534086799600182,25.68965903219068,0,1,23.55,27.060000000000002,37.05,24.5375,22.45,30.041745462585837,25.08320612826384,NaN,NaN,2020655,1476281.3,0,4.502304939316304
1023055200,25.26,27.05,23.8,26.86,24.324410425412538,22.54731619499547,21.86710476858824,21.56071636560218,26.46988634406356,0,0,23.33,27.060000000000002,43.8,24.924999999999997,22.45,30.041745462585837,25.08320612826384,NaN,NaN,1576859,1482070.9,0,4.412854586507997
1025474400,26.8,28.18,25.73,27.02,24.452771833726224,22.636769871095563,21.918633720902356,21.58801278377417,26.83662878135452,0,0,23.33,27.060000000000002,42.12,24.924999999999997,22.45,30.041745462585837,25.08320612826384,NaN,NaN,1738963,1504179.45,0,4.272650687471711
1028152800,27.06,29.65,26,28.98,24.66835412735831,22.76363447367365,21.989247383693332,21.6249727198553,28.265542927118172,0,0,23.725,27.060000000000002,49.64,25.229999999999997,22.45,30.041745462585837,25.581076327893346,NaN,NaN,1856370,1534939.75,0,4.228175638366589
1030917600,28.69,31.39,27.62,30.47,24.944622978436488,22.91776178420018,22.074054909856397,21.669197856256023,29.735180975706058,0,0,24.595,27.060000000000002,51.76,25.6575,22.45,30.041745462585837,26.8317944074202,NaN,NaN,1629634,1542021.3,0,4.19544880705469
1033423200,30.6,31.18,26.53,27.22,25.052974265177607,23.003806548516177,22.12551436075783,21.696951866974747,28.058393658568686,0,1,25.240000000000002,27.060000000000002,49.13,26.9225,23.715,30.041745462585837,29.04364103473497,NaN,NaN,1923459,1569844.2,0,4.227916749407926
1036105200,27.22,27.56,24.35,26.89,25.14045168112153,23.081530417545856,22.17315921715025,21.722917107639873,27.27946455285623,0,0,26.505000000000003,27.060000000000002,43.45,27.0325,23.825,30.041745462585837,28.772461963587542,NaN,28.772461963587542,1732954,1582042.55,0,4.155208410164503
1038783600,26.82,33.65,26.57,31.2,25.429001601068123,23.24389980919494,22.263427624978746,21.770302522101673,29.893154850952076,0,0,28.479999999999993,26.484999999999996,48.2,27.0325,23.825,30.041745462585837,28.231118150583647,NaN,NaN,1794977,1604300.5,0,4.364122095152753
1041375600,31.55,34,29.75,33.51,25.81381104863631,23.44922181301104,22.375893348728958,21.829001009491165,32.304384950317356,0,0,28.9,25.585,51.75,27.0325,23.825,21.439629205040347,29.580464099314295,29.580464099314295,NaN,1954245,1637412.2,0,4.355970516927557
1044226800,33.33,39.99,32.65,36.6,26.32743909393934,23.712237376750817,22.518134415241665,21.90285600444371,35.16812831677245,0,0,31.895000000000007,28.554999999999996,55.4,27.5375,23.825,24.005792722281505,31.301240239474637,NaN,NaN,1795303,1645751.05,0,4.56911548000416
1046646000,35.85,37.95,26.3,31.04,26.551846756132704,23.8587926292158,22.60335307108925,21.94854172442149,32.416042772257484,0,1,32.17,28.554999999999996,49.72,27.7,23.825,24.005792722281505,33.286587725329326,NaN,NaN,1782345,1661773.85,0,5.074892945718148
1049151600,30.4,31.5,25.04,25.8,26.51604452965019,23.89761677663148,22.635319540378358,21.967799015799383,28.005347590752496,0,0,32.17,28.554999999999996,51.97,27.7,23.825,24.005792722281505,34.80887257267289,NaN,34.80887257267289,1546898,1663063.5,0,5.173829163881138
1051740000,26,29.65,25.23,29.56,26.660994790143036,24.010864441098846,22.704566344974573,22.005760020720388,29.04178253025083,0,0,32.17,28.554999999999996,56.5,27.915,23.825,24.005792722281505,28.899395018568622,NaN,NaN,1688080,1700703.9,0,5.119984223603914
1054504800,29.49,32.5,28.1,30.19,26.829042657279086,24.13444715227687,22.77942068152483,22.046681220616783,29.807260843416945,0,0,32.17,28.554999999999996,60.57,28.775,23.825,24.005792722281505,27.279534449983935,27.279534449983935,NaN,1661399,1712928.75,0,5.068556779060777
1057010400,30.12,32.05,29.17,30.54,27.005754911694368,24.262558209231333,22.85702647470958,22.089147814513698,30.295753614472314,0,0,32.17,28.554999999999996,68.94,28.825000000000003,23.825,24.005792722281505,27.370596172632784,NaN,NaN,1673802,1717763.8,0,4.91223129484215
1059688800,30.8,32.85,30.1,31.57,27.2230999158994,24.408707045046704,22.94415620996249,22.136552075441127,31.145251204824106,0,0,32.515,28.554999999999996,66.24,28.4225,23.825,24.005792722281505,28.933795236776447,NaN,NaN,1785225,1744144.6,0,4.757786202353425
1062367200,31.28,31.4,26.72,29.2,27.317238015142287,24.504532904145773,23.006714647862864,22.171869315063923,29.848417068274703,0,1,32.515,28.554999999999996,59.76,28.415,23.825,24.005792722281505,29.60594979668441,NaN,NaN,1754005,1751790.65,0,4.764372902185323
1064959200,29.05,32.6,28.26,29.11,27.402607633468847,24.596642246062856,23.067747501384236,22.2065599684886,29.356139022758235,0,0,32.515,28.554999999999996,57.32,27.045,23.825,24.005792722281505,30.589254613515322,NaN,30.589254613515322,1918433,1772477.7,0,4.734060552029228
1067814000,29.23,32.9,28.47,30.41,27.545816793779853,24.7129094011416,23.141170026370393,22.247577168646156,30.05871300758608,0,0,31.495,28.554999999999996,61.04,27.369999999999997,23.825,24.005792722281505,30.589254613515322,NaN,NaN,1757483,1776747.15,0,4.712341941169997
1070233200,30.26,33.97,29.66,32.52,27.782682660742715,24.86905121311877,23.23495832610669,22.298939282802927,31.699571002528696,0,0,29.505,28.554999999999996,67.92,25.485,23.825,24.005792722281505,30.589254613515322,NaN,NaN,1692930,1764200.95,0,4.683603231086425
1072911600,32.4,35.41,32.27,33.05,28.03350729594544,25.03267018885639,23.333108742845624,22.35269458638891,32.599857000842896,0,0,30.32,28.895000000000007,61.41,25.485,23.825,24.005792722281505,30.51260819541193,30.51260819541193,NaN,1958553,1761095.85,0,4.573345857437395
1075676400,33.2,36.25,32.2,36.16,28.420483138995657,25.255216785079266,23.461377655417166,22.421731113456968,34.97328566694763,0,0,31.485,28.895000000000007,66.63,25.485,23.825,24.623246787384026,30.816658427361997,NaN,NaN,1747700,1769637.9,0,4.5359640104775805
1078095600,36.16,38.35,34.75,35.76,28.769983941900623,25.46531244937768,23.584363878862995,22.488422457889683,35.497761888982545,0,0,32.535,29.539999999999996,71.88,25.305,23.825,26.177397114211168,33.565772553869095,NaN,NaN,2077732,1786576.35,0,4.4691094383006105
1080774000,35.82,38.18,33.3,37.38,29.179984706572025,25.70360620039013,23.722320240074364,22.562880345600234,36.75258729632752,0,0,32.535,30.804999999999996,71.29,25.305,23.825,26.177397114211168,33.565772553869095,NaN,NaN,2052014,1796358.55,0,4.498458764136282
1083535200,37.39,41.85,37.25,39.88,29.68950924435431,25.987134076382333,23.883897037673623,22.649465943872233,38.83752909877584,0,0,34.285,32.58,73.98,25.305,23.825,28.5637205228728,35.45434910105221,NaN,NaN,2052130,1817483.35,0,4.505711709555119
1086040800,40.4,42.45,35.52,37.05,30.040008804146957,26.208391394854683,24.015558067296887,22.721468614152872,37.64584303292528,0,0,35.355000000000004,33.125,74.4,25.305,23.825,28.5637205228728,36.84268017874556,NaN,NaN,2114914,1827056.1,0,4.67887515887261
1088632800,37.05,43.85,36.69,43.8,30.695246480139957,26.56022356695759,24.213402486623917,22.82686127108211,41.74861434430842,0,0,36.16,33.825,70.26,25.195,23.825,29.111727153060958,39.11388629722783,NaN,39.11388629722783,1890654,1834941.1,0,4.856098361810281
1091397600,43.69,48.37,41.3,42.12,31.239282362038054,26.871419095618435,24.392468461757677,22.923326964726698,41.99620478143614,0,0,39.015,36.36,62.91,25.195,23.825,31.606300551610676,40.61501588952256,40.61501588952256,NaN,2354442,1862914.35,0,5.014234193109546
1093989600,42.11,50.47,42.11,49.64,32.115507011464814,27.326790713706067,24.644943777140096,23.056910329903065,47.09206826047871,0,0,41.335,37.41,58.73,25.392500000000002,23.825,33.01050605110195,40.61501588952256,NaN,NaN,2154385,1872921.35,0,5.253217465030294
1096581600,49.64,55.67,49.2,51.76,33.05095905853792,27.81545489943195,24.916094339368698,23.200425778253553,50.2040227534929,0,0,43.935,40.010000000000005,63.13,25.8275,23.825,35.21432583294807,46.09505758243256,NaN,NaN,2254016,1895857,0,5.340130503242415
1099263600,51.82,52.5,45.25,49.13,33.81662767479802,28.24174580144331,25.158233395975014,23.330073649362284,49.48800758449764,0,0,44.485,40.010000000000005,61.05,26.150000000000002,23.825,35.21432583294807,47.30163134340745,NaN,NaN,2026052,1908042.35,0,5.476549753010814
1101855600,49.07,49.12,40.25,43.45,34.27535969028383,28.545910885414447,25.34115106201526,23.430673281115475,45.46266919483255,0,0,44.485,40.010000000000005,58.14,26.782500000000002,23.825,35.21432583294807,47.30163134340745,NaN,NaN,1955399,1928467.4,0,5.71965334208147
1104706800,43.1,49.75,41.25,48.2,34.938437800270314,28.938992667706156,25.569739551395106,23.554519914709896,47.287556398277516,0,0,45.595,40.355000000000004,61.79,27.482499999999995,23.825,35.21432583294807,47.599703446480106,NaN,47.599703446480106,2051449,1946635.85,0,5.918249531932793
1107212400,48.21,52.28,44.6,51.75,35.73898838120982,29.395212814352035,25.831542155881156,23.695497315136343,50.26251879942584,0,0,45.595,40.355000000000004,65.87,27.2425,23.825,35.21432583294807,47.599703446480106,NaN,NaN,1729618,1950046.8,0,6.044088851080452
1109631600,51.77,58.16,50.65,55.4,36.67522702972364,29.915308558065,26.127226734322345,23.85401982856066,53.68750626647528,0,0,47.425,41.599999999999994,65.71,30.225,25.32,36.79530463254197,48.32408253419436,48.32408253419436,NaN,2290713,1980892.35,0,6.1487967902889915
1112310000,55.2,58.28,49.5,49.72,37.29640669497489,30.3114023869037,26.363154466979122,23.983349729417856,51.042502088825096,0,1,49.265,41.66,64.01,30.362499999999997,25.32,37.52251989550093,51.020763191890175,NaN,NaN,2286680,2005965.1,0,6.33673987669692
1114984800,49.28,53.1,47.6,51.97,37.99514923330943,30.744574339165627,26.619222922309326,24.123282980770767,51.66083402960837,0,0,49.265,41.66,70.68,30.362499999999997,25.645000000000007,37.52251989550093,55.99057781218932,NaN,55.99057781218932,2183889,2027459.3,0,6.27697274264714
1117576800,51.95,60.95,51.93,56.5,38.87633260315184,31.259682852382316,26.918030693086234,24.285166565866913,54.886944676536125,0,0,50.6,43.09,78.21,30.362499999999997,25.645000000000007,39.72426216719222,54.88943626999018,NaN,NaN,2306870,2046881.15,0,6.4729032610294865
1120168800,56.6,62.1,56.45,60.57,39.909364383954134,31.845889195334667,27.254550386155373,24.466590733037577,58.67564822551204,0,0,51.175,44.41,74.04,30.362499999999997,26.080000000000002,41.1422110413333,52.81293017445883,52.81293017445883,NaN,2155289,2066771.45,0,6.414124456670237
1122847200,60.51,70.85,60.51,68.94,41.29177560376584,32.58777141142797,27.671404882293817,24.688957779372387,65.51854940850401,0,0,55.55,48.785,81.66,30.362499999999997,27.8,45.08028119872709,56.5866839849013,NaN,NaN,2581704,2111210.15,0,6.694544138336648
1125525600,68.7,69.66,62.55,66.24,42.479786289300804,33.260815983199414,28.05709083347088,24.896712990475525,65.99951646950133,0,0,56.05,48.785,94.53,30.534999999999997,28.094999999999995,46.81434475198678,63.97318665365183,NaN,NaN,2352625,2130913.75,0,6.7242195570268875
1128290400,66.2,66.62,59.15,59.76,43.30265360885791,33.790799663535424,28.374119925136174,25.071029425523147,61.839838823167106,0,0,57.724999999999994,48.785,88.71,30.534999999999997,28.094999999999995,46.81434475198678,63.97318665365183,NaN,NaN,2155239,2151290.7,0,6.777489588667824
1130799600,59.76,62.15,55.72,57.32,43.97014629415039,34.26138367026471,28.663578725884815,25.23227427839553,58.8266129410557,0,0,59.224999999999994,49.555,95.98,30.534999999999997,28.554999999999996,46.81434475198678,64.29206618781859,NaN,64.29206618781859,2013279,2148068.05,0,6.752668903762979
1133391600,57.43,61.9,57.02,61.04,44.782996470619416,34.79695599685942,28.987342938625964,25.411312907003552,60.30220431368523,1,0,59.224999999999994,49.66,91.75,30.025,28.554999999999996,46.81434475198678,59.843838269905426,NaN,NaN,1942460,2142590.35,1,6.6189068392084796
1136156400,61.04,69.2,60.81,67.92,45.88475854344706,35.459416876922226,29.376669509239704,25.623856342468535,65.38073477122842,0,0,59.224999999999994,50.254999999999995,101.84,29.029999999999998,28.554999999999996,47.81194391840492,56.14883603127055,56.14883603127055,NaN,2355304,2157749.05,0,6.745413493550731
1138748400,67.73,69,57.5,61.41,46.62405575566387,35.978428539383785,29.697002814147304,25.80278706075619,62.73357825707614,0,0,61.39,51.525,101.58,29.6075,28.554999999999996,47.81194391840492,64.35022137862734,NaN,NaN,2349429,2169474.8,0,7.0850268154399645
1141167600,61.58,67.3,59.25,66.63,47.576719767298925,36.59145996859611,30.066332786005834,26.006923125452413,65.3311927523587,0,0,63.285,51.525,113.46,30.190000000000005,28.554999999999996,47.81194391840492,65.58983592077722,NaN,65.58983592077722,2432359,2196560.05,0,7.153953471479967
1144015200,66.25,75.35,65.6,71.88,48.73401882599897,37.297230769224186,30.484469458145778,26.236288509825155,69.69706425078623,0,0,65.535,54.324999999999996,127.35,31.037499999999994,28.554999999999996,50.97408748645057,62.3737660908626,62.3737660908626,NaN,2274710,2192573.45,0,7.3393853663742545
